customer_id,age,city,annual_income,car_brand,car_model,car_age_years,mileage_km,preferred_service_center,loyalty_score,price_sensitivity,tech_savviness,preferred_communication,registration_date
CUST_01022,31,Lucknow,1260941,Mahindra,Thar,6,72355,Gomti Nagar,0.7,0.5,0.74,Phone,2022-12-24 05:00:18.700242
CUST_01023,28,Mumbai,824206,Kia,Carnival,4,178304,Goregaon,0.88,0.72,0.75,App,2023-07-11 05:00:18.700242
CUST_01024,38,Delhi,1196279,Kia,Carnival,12,68736,Lajpat Nagar,0.55,0.26,0.62,Email,2023-06-01 05:00:18.700242
CUST_01025,34,Pune,1262076,Hyundai,Verna,11,22857,Hinjewadi,0.8,0.37,0.54,App,2023-09-12 05:00:18.700242
CUST_01026,47,Jaipur,539860,Tata,Altroz,9,75620,Malviya Nagar,0.67,0.28,0.57,Email,2025-01-29 05:00:18.700242
CUST_01027,30,Kolkata,1078509,Kia,Carens,3,71674,New Town,0.33,0.6,0.67,Phone,2023-12-17 05:00:18.700242
CUST_01028,22,Delhi,436148,Maruti Suzuki,Dzire,5,174971,Dwarka,0.57,0.66,0.83,Email,2025-05-26 05:00:18.700242
CUST_01029,32,Lucknow,1549755,Volkswagen,Tiguan,2,125594,Gomti Nagar,0.33,0.63,0.69,App,2025-04-12 05:00:18.700242
CUST_01030,41,Mumbai,1277435,Honda,City,12,128810,Andheri West,0.81,0.42,0.6,Email,2023-04-04 05:00:18.700242
CUST_01031,48,Pune,758788,Hyundai,i20,6,98235,Wakad,0.79,0.56,0.32,Phone,2023-05-28 05:00:18.700242
CUST_01032,42,Delhi,1158711,Tata,Nexon,0,56368,Connaught Place,0.37,0.46,0.78,WhatsApp,2024-03-25 05:00:18.700242
CUST_01033,41,Chennai,966896,Mahindra,XUV700,11,33760,Velachery,0.48,0.83,0.55,Phone,2025-03-25 05:00:18.700242
CUST_01034,22,Delhi,573144,Tata,Tigor,9,119498,Karol Bagh,0.49,0.34,0.98,SMS,2022-12-01 05:00:18.700242
CUST_01035,55,Pune,1077864,Mahindra,Thar,10,137120,Aundh,0.77,0.62,0.34,SMS,2022-10-27 05:00:18.700242
CUST_01036,49,Hyderabad,1170839,Honda,Amaze,1,89156,Secunderabad,0.84,0.77,0.5,Email,2024-02-21 05:00:18.700242
CUST_01037,39,Chennai,1278926,Hyundai,Grand i10,0,75699,T. Nagar,0.31,0.37,0.7,WhatsApp,2024-06-12 05:00:18.700242
CUST_01038,30,Pune,1073570,Mahindra,XUV300,8,102145,Aundh,0.83,0.45,0.65,WhatsApp,2024-08-20 05:00:18.700242
CUST_01039,45,Delhi,1161165,Tata,Altroz,6,138602,Lajpat Nagar,0.91,0.61,0.55,WhatsApp,2024-06-12 05:00:18.700242
CUST_01040,36,Kolkata,1019924,Kia,Seltos,2,140836,Park Street,0.91,0.8,0.52,SMS,2025-05-29 05:00:18.700242
CUST_01041,38,Bangalore,1440482,Hyundai,Grand i10,10,159168,Jayanagar,0.62,0.41,0.77,App,2025-01-10 05:00:18.700242
CUST_01042,22,Chennai,300000,Tata,Punch,6,153149,Anna Nagar,0.53,0.55,0.81,Email,2024-12-13 05:00:18.700242
CUST_01043,31,Kolkata,711715,Maruti Suzuki,Alto,3,125563,New Town,0.42,0.42,0.51,App,2022-09-25 05:00:18.700242
CUST_01044,31,Delhi,1140887,Hyundai,Elantra,3,49119,Janakpuri,0.45,0.24,0.66,Phone,2024-01-03 05:00:18.700242
CUST_01045,32,Jaipur,1780987,Skoda,Octavia,9,126052,Malviya Nagar,0.57,0.28,0.57,Email,2022-09-21 05:00:18.700242
CUST_01046,41,Chennai,1320189,Kia,Carens,11,20814,Velachery,0.37,0.6,0.56,App,2022-10-29 05:00:18.700242
CUST_01047,45,Chennai,458350,Tata,Tigor,1,63685,Anna Nagar,0.43,0.92,0.52,SMS,2025-06-05 05:00:18.700242
CUST_01048,50,Kolkata,777270,Maruti Suzuki,Baleno,4,40179,Howrah,0.42,0.81,0.5,Phone,2023-07-11 05:00:18.700242
CUST_01049,46,Lucknow,478442,Tata,Tiago,3,143880,Gomti Nagar,0.38,0.86,0.59,App,2023-11-14 05:00:18.700242
CUST_01050,22,Jaipur,763577,Maruti Suzuki,Ertiga,1,46212,C-Scheme,0.51,0.79,0.95,WhatsApp,2022-10-01 05:00:18.700242
CUST_01051,42,Jaipur,839179,Honda,WR-V,5,140258,Vaishali Nagar,0.31,0.48,0.72,Email,2022-08-06 05:00:18.700242
CUST_01052,27,Lucknow,825086,Hyundai,Verna,10,156133,Indira Nagar,0.81,0.22,0.93,WhatsApp,2024-04-06 05:00:18.700242
CUST_01053,23,Bangalore,928534,Honda,City,3,171410,Jayanagar,0.82,0.98,0.9,Email,2024-05-05 05:00:18.700242
CUST_01054,27,Chennai,727678,Hyundai,i20,4,184335,OMR,0.78,0.92,0.92,WhatsApp,2024-07-08 05:00:18.700242
CUST_01055,34,Pune,1441274,Honda,CR-V,6,92416,Kothrud,0.52,0.23,0.58,App,2023-07-29 05:00:18.700242
CUST_01056,31,Delhi,1134882,Honda,CR-V,12,110963,Dwarka,0.5,0.98,0.75,WhatsApp,2024-09-03 05:00:18.700242
CUST_01057,38,Bangalore,799125,Tata,Punch,8,194147,Marathahalli,0.41,0.59,0.64,Phone,2023-11-06 05:00:18.700242
CUST_01058,46,Mumbai,646035,Tata,Tiago,9,52357,Bandra East,0.34,0.44,0.3,WhatsApp,2023-07-11 05:00:18.700242
CUST_01059,35,Mumbai,802260,Kia,Sonet,5,94256,Andheri West,0.85,0.6,0.7,App,2024-08-18 05:00:18.700242
CUST_01060,22,Hyderabad,561794,Hyundai,Creta,6,173413,Gachibowli,0.94,0.43,0.99,Phone,2022-11-05 05:00:18.700242
CUST_01061,66,Chennai,1035381,Honda,Jazz,1,88487,OMR,0.94,0.68,0.58,SMS,2023-01-21 05:00:18.700242
CUST_01062,37,Pune,1094843,Tata,Tigor,12,72299,Baner,0.48,0.53,0.7,SMS,2023-10-24 05:00:18.700242
CUST_01063,38,Hyderabad,1418847,Honda,CR-V,2,118557,Madhapur,0.85,0.87,0.59,Phone,2024-09-21 05:00:18.700242
CUST_01064,23,Pune,822864,Kia,Carnival,5,132110,Baner,0.63,0.97,0.86,WhatsApp,2025-05-06 05:00:18.701242
CUST_01065,46,Mumbai,1015455,Hyundai,Tucson,2,181273,Powai,0.93,0.83,0.57,App,2022-08-18 05:00:18.701242
CUST_01066,43,Lucknow,1207846,Hyundai,Tucson,6,53013,Aliganj,0.58,0.2,0.61,App,2022-12-02 05:00:18.701242
CUST_01067,46,Delhi,977544,Kia,Seltos,5,175802,Connaught Place,0.37,0.43,0.55,WhatsApp,2023-08-23 05:00:18.701242
CUST_01068,33,Delhi,970559,Mahindra,KUV100,8,33898,Janakpuri,0.79,0.61,0.76,App,2022-09-21 05:00:18.701242
CUST_01069,39,Bangalore,1819608,Skoda,Rapid,12,147128,Jayanagar,0.74,0.36,0.54,Phone,2025-07-01 05:00:18.701242
CUST_01070,23,Delhi,306494,Maruti Suzuki,Baleno,3,47159,Rohini,0.63,0.87,0.75,WhatsApp,2023-04-23 05:00:18.701242
CUST_01071,39,Delhi,1220355,Honda,Jazz,2,81584,Karol Bagh,0.89,0.64,0.52,App,2023-01-14 05:00:18.701242
CUST_01072,40,Lucknow,1297581,Honda,Amaze,10,25677,Gomti Nagar,0.43,0.85,0.76,SMS,2024-07-17 05:00:18.701242
CUST_01073,35,Jaipur,1795945,Volkswagen,Taigun,4,95877,C-Scheme,0.77,0.97,0.65,WhatsApp,2023-06-10 05:00:18.701242
CUST_01074,22,Kolkata,434300,Hyundai,Tucson,1,141625,New Town,0.59,0.54,0.9,Phone,2023-11-29 05:00:18.701242
CUST_01075,36,Lucknow,542724,Maruti Suzuki,Dzire,4,28934,Indira Nagar,0.75,0.91,0.64,App,2023-01-03 05:00:18.701242
CUST_01076,35,Pune,1864588,Volkswagen,Taigun,4,22390,Aundh,0.99,0.49,0.51,App,2024-04-26 05:00:18.701242
CUST_01077,38,Jaipur,1292280,Mahindra,XUV700,2,191945,Mansarovar,0.41,0.72,0.6,App,2023-08-07 05:00:18.701242
CUST_01078,22,Bangalore,476727,Hyundai,Verna,6,37880,Jayanagar,0.94,0.72,0.84,WhatsApp,2022-11-08 05:00:18.701242
CUST_01079,33,Bangalore,1072913,Mahindra,KUV100,8,87954,Marathahalli,0.39,0.46,0.68,App,2023-07-20 05:00:18.701242
CUST_01080,53,Kolkata,967307,Hyundai,i20,11,61727,Salt Lake,0.46,0.73,0.48,WhatsApp,2022-10-30 05:00:18.701242
CUST_01081,24,Chennai,649300,Maruti Suzuki,Baleno,11,120685,Anna Nagar,0.83,0.54,0.8,Phone,2025-02-25 05:00:18.701242
CUST_01082,43,Delhi,1656059,Toyota,Glanza,12,118126,Connaught Place,0.72,0.87,0.68,SMS,2023-09-13 05:00:18.701242
CUST_01083,56,Ahmedabad,495471,Maruti Suzuki,Vitara Brezza,9,165874,Maninagar,0.44,0.4,0.33,WhatsApp,2023-11-24 05:00:18.701242
CUST_01084,28,Bangalore,348484,Hyundai,Tucson,12,70409,Electronic City,0.36,0.22,0.77,Phone,2024-05-11 05:00:18.701242
CUST_01085,35,Bangalore,1386543,Kia,Carnival,9,163282,Koramangala,0.91,0.47,0.51,App,2022-09-19 05:00:18.701242
CUST_01086,49,Chennai,777214,Tata,Punch,5,113450,Tambaram,0.73,0.65,0.36,SMS,2025-02-14 05:00:18.701242
CUST_01087,34,Kolkata,1260703,Mahindra,XUV700,2,155593,Salt Lake,0.51,0.29,0.63,SMS,2025-03-18 05:00:18.701242
CUST_01088,27,Pune,1017907,Tata,Tiago,4,85898,Hinjewadi,0.57,0.49,0.88,SMS,2023-11-20 05:00:18.701242
CUST_01089,22,Lucknow,636948,Hyundai,Venue,8,101851,Hazratganj,0.58,0.25,0.72,Phone,2022-11-10 05:00:18.701242
CUST_01090,62,Hyderabad,802039,Hyundai,Verna,6,88388,Banjara Hills,0.44,0.91,0.58,Phone,2024-09-19 05:00:18.701242
CUST_01091,35,Pune,1057021,Tata,Safari,1,167811,Hinjewadi,0.93,0.76,0.56,Phone,2023-07-24 05:00:18.701242
CUST_01092,35,Kolkata,1749139,MG,Hector,8,145507,Rajarhat,0.96,0.42,0.79,Phone,2024-11-30 05:00:18.701242
CUST_01093,22,Jaipur,906686,Kia,Carnival,7,99539,C-Scheme,0.85,0.9,0.71,SMS,2025-05-19 05:00:18.701242
CUST_01094,22,Mumbai,546669,Hyundai,Venue,6,198766,Bandra East,0.78,0.21,0.98,WhatsApp,2025-03-17 05:00:18.701242
CUST_01095,32,Kolkata,1435421,Honda,Civic,6,164059,Park Street,0.4,0.55,0.62,App,2023-06-09 05:00:18.701242
CUST_01096,22,Pune,692434,Maruti Suzuki,Baleno,3,44114,Wakad,0.71,0.38,0.81,App,2025-03-30 05:00:18.701242
CUST_01097,62,Mumbai,391047,Maruti Suzuki,Ertiga,0,40083,Malad,0.34,0.55,0.6,Email,2025-04-03 05:00:18.701242
CUST_01098,40,Lucknow,935207,Kia,Sonet,9,124285,Hazratganj,0.64,0.3,0.59,Phone,2025-01-26 05:00:18.701242
CUST_01099,43,Jaipur,1207659,Honda,Civic,11,113574,C-Scheme,0.93,0.89,0.58,WhatsApp,2023-10-21 05:00:18.701242
CUST_01100,30,Jaipur,1395148,Tata,Punch,4,103586,Vaishali Nagar,0.79,0.6,0.78,Phone,2023-07-23 05:00:18.701242
CUST_01101,59,Lucknow,742728,Tata,Nexon,3,55948,Indira Nagar,0.89,0.62,0.57,Email,2024-04-26 05:00:18.701242
CUST_01102,46,Bangalore,412018,Maruti Suzuki,Vitara Brezza,7,190369,Koramangala,0.83,0.96,0.34,Phone,2022-09-14 05:00:18.701242
CUST_01103,26,Hyderabad,694481,Hyundai,Grand i10,4,42149,Secunderabad,0.34,0.88,0.95,WhatsApp,2022-09-21 05:00:18.701242
CUST_01104,55,Kolkata,906684,Honda,City,3,73930,New Town,0.57,0.73,0.31,App,2025-03-16 05:00:18.701242
CUST_01105,34,Mumbai,1199716,Kia,Seltos,9,108137,Goregaon,0.95,0.93,0.7,App,2024-04-14 05:00:18.701242
CUST_01106,22,Pune,720903,Tata,Tiago,6,34973,Baner,0.87,0.64,0.93,Email,2022-11-25 05:00:18.701242
CUST_01107,48,Lucknow,664372,Maruti Suzuki,Wagon R,7,82449,Aliganj,0.39,0.21,0.43,Email,2025-01-07 05:00:18.714244
CUST_01108,32,Jaipur,1306351,Kia,Carnival,0,181362,Vaishali Nagar,0.49,0.41,0.8,Email,2025-06-06 05:00:18.719245
CUST_01109,32,Lucknow,1173546,Kia,Sonet,7,141300,Aliganj,0.31,0.21,0.54,Phone,2023-06-28 05:00:18.719245
CUST_01110,63,Jaipur,725892,Tata,Nexon,9,40852,C-Scheme,0.49,0.69,0.44,Email,2025-02-20 05:00:18.719245
CUST_01111,33,Hyderabad,940983,Kia,Carnival,2,79616,Secunderabad,0.74,0.32,0.63,App,2025-03-22 05:00:18.719245
CUST_01112,46,Mumbai,745632,Hyundai,Venue,7,172014,Bandra East,0.52,0.64,0.37,SMS,2025-02-27 05:00:18.719245
CUST_01113,30,Hyderabad,1728521,Toyota,Camry,8,31726,Secunderabad,0.72,0.48,0.79,Phone,2022-08-28 05:00:18.719245
CUST_01114,55,Jaipur,619872,Maruti Suzuki,Baleno,5,169517,Malviya Nagar,0.56,0.86,0.43,WhatsApp,2025-02-05 05:00:18.719245
CUST_01115,22,Hyderabad,801502,Hyundai,Verna,9,114447,Gachibowli,0.53,0.53,0.89,Email,2022-11-11 05:00:18.719245
CUST_01116,29,Hyderabad,758125,Maruti Suzuki,Baleno,5,31694,Madhapur,0.5,0.32,0.98,App,2025-05-10 05:00:18.719245
CUST_01117,22,Chennai,778519,Hyundai,Elantra,12,153216,Velachery,0.85,0.77,0.73,SMS,2023-05-18 05:00:18.719245
CUST_01118,23,Mumbai,746152,Hyundai,Creta,6,190187,Malad,0.35,0.26,0.95,SMS,2022-09-04 05:00:18.719245
CUST_01119,38,Jaipur,818424,Mahindra,KUV100,1,158348,Mansarovar,0.86,0.69,0.8,App,2022-08-01 05:00:18.719245
CUST_01120,33,Hyderabad,1474527,Mahindra,Bolero,3,106162,Gachibowli,0.47,0.81,0.63,Email,2024-03-16 05:00:18.719245
CUST_01121,39,Delhi,1433765,Tata,Safari,11,127459,Janakpuri,0.55,0.48,0.64,App,2025-01-26 05:00:18.719245
CUST_01122,61,Ahmedabad,330727,Tata,Tiago,6,80231,Vastrapur,0.7,0.86,0.57,SMS,2024-02-16 05:00:18.719245
CUST_01123,57,Kolkata,831306,Tata,Punch,4,95205,Rajarhat,0.54,0.29,0.53,WhatsApp,2023-02-20 05:00:18.719245
CUST_01124,27,Bangalore,333937,Tata,Tigor,12,71931,Marathahalli,0.93,0.9,0.85,Phone,2024-07-25 05:00:18.719245
CUST_01125,35,Hyderabad,1568660,Volkswagen,Polo,2,28932,Madhapur,0.88,0.22,0.54,SMS,2025-02-02 05:00:18.719245
CUST_01126,36,Jaipur,1804461,Volkswagen,Tiguan,2,125465,Mansarovar,0.79,0.39,0.54,Email,2024-10-31 05:00:18.719245
CUST_01127,22,Pune,597582,Hyundai,Venue,1,31858,Baner,0.35,0.94,0.8,WhatsApp,2023-03-17 05:00:18.720246
CUST_01128,22,Kolkata,672726,Tata,Tigor,2,68090,Howrah,0.81,0.67,0.89,App,2025-01-11 05:00:18.720246
CUST_01129,48,Mumbai,673771,Hyundai,Verna,10,190237,Goregaon,0.62,0.46,0.35,SMS,2022-08-25 05:00:18.720246
CUST_01130,22,Hyderabad,639789,Maruti Suzuki,Alto,7,109421,Banjara Hills,0.33,0.61,0.92,App,2022-08-26 05:00:18.720246
CUST_01131,43,Kolkata,1361717,Kia,Carnival,5,66770,Howrah,0.97,0.23,0.75,SMS,2023-02-01 05:00:18.720246
CUST_01132,52,Lucknow,478683,Maruti Suzuki,Alto,4,63409,Aliganj,0.38,0.42,0.46,WhatsApp,2024-03-30 05:00:18.720246
CUST_01133,46,Hyderabad,1157752,Mahindra,XUV700,3,194701,Secunderabad,0.5,0.28,0.57,App,2022-08-25 05:00:18.720246
CUST_01134,22,Mumbai,663930,Maruti Suzuki,Dzire,8,71152,Goregaon,0.3,0.87,0.93,Phone,2023-06-06 05:00:18.720246
CUST_01135,31,Lucknow,1167390,Honda,CR-V,2,138973,Indira Nagar,0.51,0.29,0.56,Phone,2023-01-03 05:00:18.720246
CUST_01136,42,Ahmedabad,1005108,Hyundai,Tucson,2,92994,Prahlad Nagar,0.81,0.29,0.77,Email,2025-01-21 05:00:18.720246
CUST_01137,29,Chennai,606830,Tata,Harrier,8,107906,T. Nagar,0.49,0.7,0.92,App,2025-01-31 05:00:18.720246
CUST_01138,24,Pune,382834,Tata,Nexon,11,156654,Hinjewadi,0.52,0.87,0.91,Phone,2025-06-15 05:00:18.720246
CUST_01139,46,Lucknow,455361,Maruti Suzuki,Vitara Brezza,3,89543,Indira Nagar,0.63,0.59,0.37,SMS,2022-09-18 05:00:18.720246
CUST_01140,45,Chennai,938777,Mahindra,KUV100,11,76148,T. Nagar,0.3,0.25,0.38,App,2024-04-30 05:00:18.720246
CUST_01141,22,Mumbai,464487,Hyundai,Verna,9,119690,Powai,0.74,0.39,0.91,Email,2022-10-14 05:00:18.720246
CUST_01142,52,Bangalore,505650,Maruti Suzuki,Alto,10,147155,Jayanagar,0.64,0.7,0.46,App,2023-07-01 05:00:18.720246
CUST_01143,32,Hyderabad,1384824,Tata,Nexon,12,95306,Banjara Hills,0.59,0.56,0.66,SMS,2023-02-12 05:00:18.720246
CUST_01144,47,Ahmedabad,724538,Hyundai,i20,5,124356,Prahlad Nagar,0.79,0.82,0.33,WhatsApp,2022-10-04 05:00:18.720246
CUST_01145,30,Chennai,1768947,Skoda,Superb,8,76388,T. Nagar,0.92,0.83,0.68,Phone,2023-09-09 05:00:18.721244
CUST_01146,58,Pune,1093657,Honda,Jazz,6,124511,Wakad,0.48,0.24,0.38,WhatsApp,2024-04-09 05:00:18.721244
CUST_01147,39,Mumbai,876693,Honda,Jazz,3,170078,Thane,0.91,0.63,0.6,Phone,2023-08-26 05:00:18.721244
CUST_01148,28,Jaipur,704502,Hyundai,i20,12,119401,Malviya Nagar,0.36,0.76,0.74,Email,2025-02-22 05:00:18.721244
CUST_01149,43,Jaipur,1760639,Skoda,Octavia,2,160430,C-Scheme,0.58,0.77,0.7,Email,2024-08-05 05:00:18.721244
CUST_01150,45,Pune,349075,Maruti Suzuki,Dzire,11,85196,Wakad,0.96,0.23,0.57,Phone,2024-12-04 05:00:18.721244
CUST_01151,50,Ahmedabad,500581,Maruti Suzuki,Alto,4,26355,Satellite,0.46,0.82,0.45,SMS,2025-04-23 05:00:18.721244
CUST_01152,33,Delhi,1300080,Honda,Amaze,11,90778,Dwarka,0.9,0.26,0.58,App,2023-03-04 05:00:18.721244
CUST_01153,61,Jaipur,1732975,Toyota,Urban Cruiser,12,122530,C-Scheme,0.44,0.68,0.31,Email,2023-09-08 05:00:18.721244
CUST_01154,45,Mumbai,745041,Tata,Safari,3,46130,Thane,0.48,0.72,0.43,WhatsApp,2023-05-22 05:00:18.721244
CUST_01155,44,Delhi,1555062,Volkswagen,Tiguan,7,94559,Lajpat Nagar,0.94,0.63,0.59,SMS,2023-05-10 05:00:18.721244
CUST_01156,34,Ahmedabad,1918084,Skoda,Rapid,7,78736,Maninagar,0.7,0.22,0.51,SMS,2022-12-29 05:00:18.721244
CUST_01157,40,Lucknow,1399097,Kia,Carens,2,185128,Gomti Nagar,0.98,0.28,0.61,SMS,2024-05-02 05:00:18.721244
CUST_01158,45,Ahmedabad,926475,Hyundai,Creta,6,181608,Vastrapur,0.89,0.62,0.56,App,2024-03-12 05:00:18.721244
CUST_01159,48,Ahmedabad,614824,Tata,Altroz,11,108570,Prahlad Nagar,0.88,0.23,0.32,App,2023-03-22 05:00:18.721244
CUST_01160,31,Hyderabad,759938,Hyundai,Tucson,7,163022,Gachibowli,0.65,0.97,0.76,SMS,2023-09-11 05:00:18.721244
CUST_01161,43,Ahmedabad,1511574,Toyota,Glanza,11,40317,Satellite,0.56,0.81,0.64,SMS,2022-08-02 05:00:18.721244
CUST_01162,43,Bangalore,1869796,Volkswagen,Polo,0,131196,Whitefield,0.65,0.7,0.72,App,2022-10-08 05:00:18.721244
CUST_01163,37,Jaipur,1467496,Honda,City,4,50823,Mansarovar,0.6,0.44,0.54,Email,2023-09-10 05:00:18.721244
CUST_01164,24,Pune,522580,Hyundai,Creta,2,96073,Baner,0.67,0.36,0.88,App,2023-06-02 05:00:18.721244
CUST_01165,46,Hyderabad,1054730,Honda,Amaze,5,55478,Kukatpally,0.41,0.77,0.46,WhatsApp,2025-06-11 05:00:18.721244
CUST_01166,34,Bangalore,1171360,Honda,City,0,101747,Whitefield,0.79,0.36,0.6,Phone,2022-12-05 05:00:18.721244
CUST_01167,22,Mumbai,528594,Tata,Punch,2,37503,Goregaon,0.55,0.65,0.8,SMS,2023-07-26 05:00:18.721244
CUST_01168,48,Chennai,972561,Kia,Carnival,9,100150,Velachery,0.56,0.81,0.49,Email,2024-05-13 05:00:18.721244
CUST_01169,44,Bangalore,1219909,Tata,Altroz,2,88927,Koramangala,0.69,0.3,0.52,App,2023-05-09 05:00:18.721244
CUST_01170,38,Lucknow,935871,Mahindra,KUV100,7,74868,Aliganj,0.42,0.83,0.6,SMS,2024-12-26 05:00:18.721244
CUST_01171,46,Lucknow,926291,Tata,Harrier,7,20064,Hazratganj,0.53,0.92,0.58,Phone,2024-09-24 05:00:18.721244
CUST_01172,43,Ahmedabad,989586,Honda,WR-V,4,151170,Maninagar,0.83,0.39,0.65,WhatsApp,2023-05-21 05:00:18.722244
CUST_01173,22,Ahmedabad,819430,Kia,Carens,8,40499,Prahlad Nagar,0.92,0.87,0.93,SMS,2023-12-11 05:00:18.722244
CUST_01174,32,Kolkata,854889,Honda,Jazz,11,85677,Rajarhat,0.78,0.65,0.71,WhatsApp,2023-07-19 05:00:18.722244
CUST_01175,46,Pune,682396,Hyundai,Verna,11,131169,Wakad,0.45,0.65,0.35,SMS,2023-05-10 05:00:18.722244
CUST_01176,50,Mumbai,985101,Honda,WR-V,8,71088,Bandra East,0.3,0.45,0.41,Phone,2023-06-07 05:00:18.722244
CUST_01177,46,Jaipur,390213,Hyundai,Verna,0,189664,Malviya Nagar,0.49,0.58,0.57,Phone,2024-01-30 05:00:18.722244
CUST_01178,52,Mumbai,878375,Hyundai,Tucson,11,143419,Goregaon,1.0,0.71,0.38,WhatsApp,2024-07-11 05:00:18.722244
CUST_01179,33,Jaipur,1257355,Hyundai,Verna,0,180673,Malviya Nagar,0.93,0.32,0.64,SMS,2024-10-05 05:00:18.722244
CUST_01180,22,Delhi,681730,Tata,Tigor,11,36338,Connaught Place,0.52,0.89,0.72,Email,2024-05-30 05:00:18.722244
CUST_01181,25,Mumbai,329465,Hyundai,Tucson,5,64358,Thane,0.93,0.67,0.9,Email,2022-08-09 05:00:18.722244
CUST_01182,22,Kolkata,822537,Hyundai,i20,3,151471,New Town,0.4,0.41,0.7,SMS,2023-01-05 05:00:18.722244
CUST_01183,30,Lucknow,1813491,MG,Gloster,2,186540,Hazratganj,0.82,0.87,0.51,Phone,2023-10-03 05:00:18.722244
CUST_01184,31,Pune,517056,Tata,Safari,9,42569,Hinjewadi,0.7,0.57,0.58,Phone,2024-12-28 05:00:18.722244
CUST_01185,24,Delhi,847162,Kia,Seltos,12,64390,Lajpat Nagar,0.85,0.37,0.75,Email,2022-12-02 05:00:18.722244
CUST_01186,36,Chennai,980685,Tata,Tigor,12,54795,Velachery,0.52,0.5,0.52,Email,2024-07-02 05:00:18.722244
CUST_01187,39,Lucknow,1400713,Honda,Amaze,3,91512,Aliganj,0.92,0.34,0.58,Email,2024-01-17 05:00:18.722244
CUST_01188,51,Hyderabad,1234549,Honda,WR-V,9,115319,Banjara Hills,0.54,0.71,0.51,WhatsApp,2024-07-17 05:00:18.722244
CUST_01189,33,Lucknow,669580,Maruti Suzuki,Dzire,9,75223,Indira Nagar,1.0,0.55,0.51,Email,2024-05-03 05:00:18.722244
CUST_01190,33,Jaipur,1304112,Hyundai,Venue,12,75239,Vaishali Nagar,0.48,0.57,0.6,Phone,2024-11-07 05:00:18.722244
CUST_01191,26,Bangalore,408569,Maruti Suzuki,Wagon R,9,104670,Electronic City,0.56,0.5,0.86,App,2025-04-23 05:00:18.722244
CUST_01192,42,Delhi,1180539,Kia,Seltos,2,130469,Janakpuri,0.63,0.47,0.6,Phone,2024-06-13 05:00:18.722244
CUST_01193,38,Hyderabad,896601,Honda,CR-V,2,25701,Gachibowli,0.61,0.69,0.77,App,2023-01-23 05:00:18.722244
CUST_01194,35,Ahmedabad,830306,Kia,Carens,9,108572,Vastrapur,0.64,0.52,0.72,Phone,2024-03-09 05:00:18.722244
CUST_01195,48,Jaipur,1110574,Honda,Jazz,12,90611,Malviya Nagar,0.97,0.52,0.53,Phone,2024-07-31 05:00:18.722244
CUST_01196,22,Hyderabad,414097,Hyundai,Venue,3,168894,Madhapur,0.83,0.3,0.85,Email,2025-03-13 05:00:18.722244
CUST_01197,22,Hyderabad,469995,Tata,Safari,6,63343,Gachibowli,0.62,0.73,0.99,SMS,2024-07-14 05:00:18.722244
CUST_01198,36,Delhi,620141,Maruti Suzuki,Ertiga,3,134438,Lajpat Nagar,0.36,0.4,0.59,App,2023-05-27 05:00:18.722244
CUST_01199,26,Bangalore,399208,Maruti Suzuki,Wagon R,8,123297,Jayanagar,0.79,0.93,0.7,WhatsApp,2022-11-25 05:00:18.722244
CUST_01200,40,Delhi,1227737,Tata,Altroz,12,55003,Dwarka,0.58,0.46,0.71,Email,2023-02-13 05:00:18.722244
CUST_01201,29,Jaipur,635364,Tata,Safari,10,173728,Malviya Nagar,0.32,0.91,0.88,SMS,2024-03-07 05:00:18.723244
CUST_01202,31,Pune,1091337,Hyundai,Venue,9,124380,Baner,0.94,0.72,0.61,SMS,2022-09-12 05:00:18.723244
CUST_01203,58,Chennai,1202138,Honda,City,5,120680,Velachery,0.76,0.54,0.36,Email,2023-10-03 05:00:18.723244
CUST_01204,22,Ahmedabad,765946,Tata,Safari,2,62871,Satellite,0.58,0.61,0.82,Phone,2022-11-22 05:00:18.723244
CUST_01205,47,Pune,455521,Hyundai,Tucson,6,23204,Hinjewadi,0.41,0.3,0.54,App,2023-05-07 05:00:18.723244
CUST_01206,47,Mumbai,1261379,Honda,Jazz,12,34289,Powai,0.51,0.41,0.51,Phone,2022-12-22 05:00:18.723244
CUST_01207,24,Ahmedabad,416499,Hyundai,Verna,1,66881,Prahlad Nagar,0.99,0.63,0.85,WhatsApp,2025-01-19 05:00:18.723244
CUST_01208,50,Pune,881448,Kia,Sonet,8,181092,Baner,0.81,0.56,0.35,Phone,2022-11-23 05:00:18.723244
CUST_01209,44,Delhi,1336235,Honda,WR-V,0,177110,Dwarka,0.78,0.4,0.58,Email,2023-11-03 05:00:18.723244
CUST_01210,42,Mumbai,669411,Tata,Harrier,4,113555,Goregaon,0.59,0.56,0.73,Email,2025-04-20 05:00:18.723244
CUST_01211,50,Pune,1150876,Mahindra,KUV100,6,85176,Hinjewadi,0.42,0.63,0.48,SMS,2024-09-08 05:00:18.723244
CUST_01212,35,Kolkata,1182609,Kia,Carnival,11,181806,Howrah,0.47,0.86,0.69,App,2022-12-06 05:00:18.723244
CUST_01213,22,Pune,702850,Maruti Suzuki,Baleno,9,187199,Kothrud,0.87,0.28,0.71,App,2025-01-21 05:00:18.723244
CUST_01214,44,Hyderabad,1175123,Honda,City,2,87333,Kukatpally,0.81,0.79,0.6,Phone,2023-01-26 05:00:18.723244
